index,label,drift,s_5,s_10,s_20,s_50
814,PNEUMONIA,0.135289,0.800000,0.800000,0.900000,0.820000
815,PNEUMONIA,0.069315,0.200000,0.100000,0.250000,0.120000
816,PNEUMONIA,0.164956,0.600000,0.700000,0.750000,0.740000
817,PNEUMONIA,0.119414,0.200000,0.300000,0.200000,0.400000
818,PNEUMONIA,0.149425,0.600000,0.500000,0.850000,0.760000
819,PNEUMONIA,0.144568,0.000000,0.700000,0.850000,0.800000
820,PNEUMONIA,0.147333,0.800000,0.800000,0.750000,0.820000
821,PNEUMONIA,0.147640,0.600000,0.800000,0.600000,0.760000
822,PNEUMONIA,0.137963,0.800000,0.800000,0.800000,0.880000
823,PNEUMONIA,0.155659,0.600000,0.700000,0.850000,0.820000
824,PNEUMONIA,0.148421,0.800000,0.800000,0.750000,0.820000
825,PNEUMONIA,0.151902,0.800000,0.900000,0.900000,0.840000
826,PNEUMONIA,0.133453,0.800000,0.800000,0.700000,0.800000
827,PNEUMONIA,0.154167,1.000000,0.700000,0.600000,0.660000
828,PNEUMONIA,0.036806,0.000000,0.100000,0.300000,0.460000
829,PNEUMONIA,0.148776,0.600000,0.600000,0.750000,0.820000
830,PNEUMONIA,0.110729,0.200000,0.400000,0.450000,0.460000
831,PNEUMONIA,0.082308,0.600000,0.400000,0.650000,0.660000
832,PNEUMONIA,0.150035,0.600000,0.700000,0.800000,0.740000
833,PNEUMONIA,0.148340,0.800000,0.800000,0.800000,0.800000
834,PNEUMONIA,0.163419,0.600000,0.600000,0.750000,0.740000
835,PNEUMONIA,0.104608,0.600000,0.600000,0.750000,0.860000
836,PNEUMONIA,0.129840,0.800000,0.800000,0.750000,0.820000
837,PNEUMONIA,0.155212,0.800000,0.500000,0.700000,0.780000
838,PNEUMONIA,0.147178,0.600000,0.600000,0.750000,0.760000
839,PNEUMONIA,0.136655,0.600000,0.500000,0.650000,0.700000
840,PNEUMONIA,0.172454,0.600000,0.400000,0.550000,0.640000
841,PNEUMONIA,0.179418,0.400000,0.500000,0.550000,0.640000
842,PNEUMONIA,0.110499,0.800000,0.800000,0.800000,0.820000
843,PNEUMONIA,0.154604,0.800000,0.700000,0.950000,0.880000
844,PNEUMONIA,0.136057,0.600000,0.500000,0.900000,0.820000
845,PNEUMONIA,0.154162,0.200000,0.400000,0.400000,0.520000
846,PNEUMONIA,0.163803,0.200000,0.500000,0.700000,0.780000
847,PNEUMONIA,0.139099,0.800000,0.700000,0.900000,0.820000
848,PNEUMONIA,0.154140,0.800000,0.600000,0.700000,0.800000
849,PNEUMONIA,0.167747,0.600000,0.400000,0.600000,0.800000
850,PNEUMONIA,0.129630,0.800000,0.800000,0.950000,0.900000
851,PNEUMONIA,0.071455,0.600000,0.700000,0.650000,0.800000
852,PNEUMONIA,0.128846,0.400000,0.800000,0.700000,0.880000
853,PNEUMONIA,0.112382,0.800000,0.600000,0.750000,0.800000
854,PNEUMONIA,0.140429,0.800000,0.700000,0.850000,0.800000
855,PNEUMONIA,0.078261,0.000000,0.200000,0.100000,0.220000
856,PNEUMONIA,0.110595,0.800000,0.800000,0.850000,0.820000
857,PNEUMONIA,0.152244,0.400000,0.600000,0.700000,0.760000
858,PNEUMONIA,0.130452,0.600000,0.700000,0.700000,0.780000
859,PNEUMONIA,0.125313,0.800000,0.900000,0.900000,0.900000
860,PNEUMONIA,0.126049,1.000000,0.900000,0.800000,0.880000
861,PNEUMONIA,0.131805,1.000000,0.900000,0.850000,0.840000
862,PNEUMONIA,0.137133,1.000000,0.800000,0.800000,0.900000
863,PNEUMONIA,0.134811,0.800000,0.900000,0.900000,0.900000
864,PNEUMONIA,0.140677,0.800000,0.800000,0.700000,0.780000
865,PNEUMONIA,0.151498,0.600000,1.000000,0.850000,0.820000
866,PNEUMONIA,0.064357,0.600000,0.800000,0.750000,0.720000
867,PNEUMONIA,0.144317,0.800000,0.800000,0.850000,0.840000
868,PNEUMONIA,0.146069,0.600000,0.500000,0.850000,0.820000
869,PNEUMONIA,0.131619,0.800000,0.900000,0.850000,0.760000
870,PNEUMONIA,0.160093,0.600000,0.600000,0.600000,0.680000
871,PNEUMONIA,0.080719,0.600000,0.700000,0.700000,0.860000
872,PNEUMONIA,0.143720,0.800000,0.800000,0.600000,0.800000
873,PNEUMONIA,0.140166,0.200000,0.600000,0.500000,0.840000
874,PNEUMONIA,0.141055,0.600000,0.600000,0.600000,0.680000
875,PNEUMONIA,0.140694,0.400000,0.800000,0.750000,0.760000
876,PNEUMONIA,0.070143,0.600000,0.700000,0.650000,0.780000
877,PNEUMONIA,0.141565,0.400000,0.600000,0.800000,0.720000
878,PNEUMONIA,0.158526,0.400000,0.400000,0.650000,0.820000
879,PNEUMONIA,0.151450,0.800000,0.600000,0.600000,0.780000
880,PNEUMONIA,0.098312,0.600000,0.400000,0.550000,0.720000
881,PNEUMONIA,0.144681,0.800000,0.700000,0.700000,0.700000
882,PNEUMONIA,0.121182,0.200000,0.100000,0.450000,0.560000
883,PNEUMONIA,0.162442,1.000000,0.700000,0.700000,0.640000
884,PNEUMONIA,0.044301,0.600000,0.500000,0.550000,0.640000
885,PNEUMONIA,0.142253,0.600000,0.600000,0.600000,0.580000
886,PNEUMONIA,0.166727,0.400000,0.700000,0.650000,0.740000
887,PNEUMONIA,0.153190,0.800000,0.800000,0.800000,0.780000
888,PNEUMONIA,0.156217,0.600000,0.600000,0.750000,0.680000
889,PNEUMONIA,0.139190,0.800000,0.900000,0.950000,0.900000
890,PNEUMONIA,0.135910,0.800000,0.800000,0.700000,0.840000
891,PNEUMONIA,0.126505,0.800000,0.800000,0.800000,0.840000
892,PNEUMONIA,0.147886,0.600000,0.900000,0.850000,0.780000
893,PNEUMONIA,0.147852,0.400000,0.400000,0.650000,0.760000
894,PNEUMONIA,0.090890,0.200000,0.200000,0.400000,0.620000
895,PNEUMONIA,0.150834,0.800000,0.800000,0.850000,0.720000
896,PNEUMONIA,0.132383,0.600000,0.700000,0.800000,0.840000
897,PNEUMONIA,0.139006,0.600000,0.800000,0.900000,0.800000
898,PNEUMONIA,0.090536,0.800000,0.600000,0.650000,0.580000
899,PNEUMONIA,0.090536,0.800000,0.600000,0.650000,0.580000
900,PNEUMONIA,0.131551,0.800000,0.700000,0.850000,0.800000
901,PNEUMONIA,0.126925,0.400000,0.800000,0.700000,0.680000
902,PNEUMONIA,0.161981,0.400000,0.700000,0.800000,0.760000
903,PNEUMONIA,0.135206,0.600000,0.700000,0.800000,0.800000
904,PNEUMONIA,0.136092,0.800000,0.800000,0.750000,0.740000
905,PNEUMONIA,0.121943,0.600000,0.700000,0.750000,0.840000
906,PNEUMONIA,0.138933,1.000000,0.700000,0.900000,0.800000
907,PNEUMONIA,0.087425,0.400000,0.400000,0.550000,0.740000
908,PNEUMONIA,0.120330,0.200000,0.500000,0.550000,0.640000
909,PNEUMONIA,0.148065,0.600000,0.700000,0.750000,0.780000
910,PNEUMONIA,0.164088,0.800000,0.800000,0.550000,0.680000
911,PNEUMONIA,0.120974,0.600000,0.800000,0.700000,0.840000
912,PNEUMONIA,0.168044,0.200000,0.600000,0.600000,0.720000
913,PNEUMONIA,0.141739,0.800000,0.900000,0.950000,0.840000
914,PNEUMONIA,0.091832,0.400000,0.400000,0.600000,0.640000
915,PNEUMONIA,0.151588,0.400000,0.900000,0.900000,0.780000
916,PNEUMONIA,0.064444,0.600000,0.400000,0.550000,0.580000
917,PNEUMONIA,0.134151,0.800000,0.700000,0.800000,0.920000
918,PNEUMONIA,0.150656,0.400000,0.500000,0.700000,0.760000
919,PNEUMONIA,0.143480,0.600000,0.500000,0.450000,0.640000
920,PNEUMONIA,0.079465,0.400000,0.400000,0.450000,0.620000
921,PNEUMONIA,0.073955,0.400000,0.200000,0.250000,0.280000
922,PNEUMONIA,0.110618,0.600000,0.800000,0.650000,0.640000
923,PNEUMONIA,0.157406,0.800000,0.600000,0.600000,0.860000
924,PNEUMONIA,0.142781,0.600000,0.800000,0.800000,0.760000
925,PNEUMONIA,0.140137,1.000000,0.900000,0.900000,0.860000
926,PNEUMONIA,0.172925,0.800000,0.700000,0.850000,0.780000
927,PNEUMONIA,0.124831,1.000000,0.700000,0.800000,0.780000
928,PNEUMONIA,0.147862,1.000000,0.700000,0.850000,0.840000
929,PNEUMONIA,0.157918,0.600000,0.900000,0.650000,0.820000
930,PNEUMONIA,0.152463,0.800000,0.900000,0.650000,0.780000
931,PNEUMONIA,0.149110,0.600000,0.800000,0.800000,0.800000
932,PNEUMONIA,0.134544,0.800000,0.800000,0.800000,0.860000
933,PNEUMONIA,0.153095,0.600000,0.700000,0.600000,0.780000
934,PNEUMONIA,0.168055,0.200000,0.300000,0.500000,0.680000
935,PNEUMONIA,0.077269,0.600000,0.500000,0.600000,0.840000
936,PNEUMONIA,0.150536,0.600000,0.800000,0.600000,0.800000
937,PNEUMONIA,0.127901,0.600000,0.600000,0.800000,0.800000
938,PNEUMONIA,0.137051,0.800000,0.800000,0.650000,0.720000
939,PNEUMONIA,0.151434,0.600000,0.500000,0.750000,0.700000
940,PNEUMONIA,0.112371,0.800000,0.900000,0.850000,0.760000
941,PNEUMONIA,0.146685,0.800000,0.600000,0.850000,0.800000
942,PNEUMONIA,0.146368,0.600000,0.700000,0.750000,0.760000
943,PNEUMONIA,0.142502,0.600000,0.800000,0.800000,0.880000
944,PNEUMONIA,0.150112,0.600000,0.500000,0.750000,0.780000
945,PNEUMONIA,0.140710,0.600000,0.400000,0.450000,0.580000
946,PNEUMONIA,0.139641,0.800000,0.800000,0.700000,0.860000
947,PNEUMONIA,0.134206,0.800000,0.800000,0.850000,0.800000
948,PNEUMONIA,0.134748,0.800000,0.600000,0.800000,0.920000
949,PNEUMONIA,0.141791,0.800000,0.700000,0.850000,0.820000
950,PNEUMONIA,0.108611,0.800000,0.700000,0.750000,0.780000
951,PNEUMONIA,0.167743,0.800000,0.700000,0.800000,0.800000
952,PNEUMONIA,0.177755,0.600000,0.600000,0.650000,0.760000
953,PNEUMONIA,0.129248,1.000000,0.700000,0.800000,0.840000
954,PNEUMONIA,0.146494,0.400000,0.400000,0.450000,0.680000
955,PNEUMONIA,0.144561,0.800000,0.700000,0.600000,0.720000
956,PNEUMONIA,0.177213,0.800000,0.600000,0.650000,0.680000
957,PNEUMONIA,0.161803,0.800000,0.700000,0.750000,0.760000
958,PNEUMONIA,0.165232,0.600000,0.600000,0.800000,0.640000
959,PNEUMONIA,0.137857,0.800000,0.600000,0.800000,0.860000
960,PNEUMONIA,0.086751,0.600000,0.500000,0.750000,0.660000
961,PNEUMONIA,0.157389,1.000000,0.800000,0.650000,0.820000
962,PNEUMONIA,0.142112,0.400000,0.700000,0.750000,0.820000
963,PNEUMONIA,0.123722,0.600000,0.800000,0.650000,0.780000
964,PNEUMONIA,0.159948,0.600000,0.700000,0.700000,0.700000
965,PNEUMONIA,0.136946,0.600000,0.800000,0.800000,0.800000
966,PNEUMONIA,0.138222,0.800000,0.700000,0.800000,0.840000
967,PNEUMONIA,0.143993,0.800000,0.600000,0.600000,0.740000
968,PNEUMONIA,0.138550,0.600000,0.800000,0.650000,0.860000
969,PNEUMONIA,0.132828,0.800000,0.700000,0.800000,0.800000
970,PNEUMONIA,0.149024,0.400000,0.900000,0.900000,0.780000
971,PNEUMONIA,0.142866,0.800000,0.600000,0.750000,0.780000
972,PNEUMONIA,0.115260,0.600000,0.700000,0.800000,0.800000
973,PNEUMONIA,0.134714,0.600000,0.800000,0.850000,0.800000
974,PNEUMONIA,0.147425,0.400000,0.800000,0.800000,0.820000
975,PNEUMONIA,0.175783,0.800000,0.600000,0.850000,0.680000
976,PNEUMONIA,0.154734,1.000000,0.700000,0.800000,0.860000
977,PNEUMONIA,0.058486,0.200000,0.600000,0.350000,0.440000
978,PNEUMONIA,0.142605,0.600000,0.700000,0.650000,0.760000
979,PNEUMONIA,0.160973,0.800000,0.700000,0.700000,0.720000
980,PNEUMONIA,0.136186,0.400000,0.600000,0.550000,0.600000
981,PNEUMONIA,0.144785,0.800000,0.500000,0.650000,0.740000
982,PNEUMONIA,0.134667,0.200000,0.700000,0.800000,0.860000
983,PNEUMONIA,0.147479,0.800000,0.500000,0.600000,0.720000
984,PNEUMONIA,0.138137,0.800000,0.800000,0.800000,0.840000
985,PNEUMONIA,0.156113,0.800000,0.800000,0.600000,0.680000
986,PNEUMONIA,0.139371,0.800000,0.600000,0.750000,0.640000
987,PNEUMONIA,0.163888,0.600000,0.800000,0.650000,0.780000
988,PNEUMONIA,0.135283,0.600000,0.700000,0.850000,0.840000
989,PNEUMONIA,0.123301,0.600000,0.500000,0.600000,0.700000
990,PNEUMONIA,0.144149,0.400000,0.500000,0.900000,0.800000
991,PNEUMONIA,0.156237,0.400000,0.300000,0.600000,0.860000
992,PNEUMONIA,0.143373,1.000000,0.800000,0.750000,0.720000
993,PNEUMONIA,0.128704,0.600000,0.800000,0.750000,0.760000
994,PNEUMONIA,0.154695,0.800000,0.700000,0.800000,0.720000
995,PNEUMONIA,0.155438,0.400000,0.800000,0.650000,0.820000
996,PNEUMONIA,0.144988,0.400000,0.700000,0.750000,0.800000
997,PNEUMONIA,0.145472,0.800000,0.700000,0.700000,0.740000
998,PNEUMONIA,0.153248,0.400000,0.700000,0.700000,0.860000
999,PNEUMONIA,0.133804,0.800000,0.800000,0.850000,0.880000
1000,PNEUMONIA,0.132568,0.600000,0.900000,0.800000,0.860000
1001,PNEUMONIA,0.142773,1.000000,0.900000,0.950000,0.840000
1002,PNEUMONIA,0.137558,0.800000,0.700000,0.800000,0.820000
1003,PNEUMONIA,0.137840,0.800000,0.600000,0.750000,0.800000
1004,PNEUMONIA,0.127457,0.800000,0.700000,0.700000,0.820000
1005,PNEUMONIA,0.130426,0.800000,0.700000,0.850000,0.840000
1006,PNEUMONIA,0.161469,1.000000,0.700000,0.750000,0.860000
1007,PNEUMONIA,0.163423,0.600000,0.700000,0.850000,0.740000
1008,PNEUMONIA,0.146066,0.600000,0.900000,0.750000,0.900000
1009,PNEUMONIA,0.138476,0.600000,0.700000,0.550000,0.740000
1010,PNEUMONIA,0.131194,0.600000,0.600000,0.650000,0.820000
1011,PNEUMONIA,0.169221,0.600000,0.600000,0.750000,0.780000
1012,PNEUMONIA,0.155338,0.600000,0.700000,0.650000,0.780000
1013,PNEUMONIA,0.074072,0.200000,0.400000,0.550000,0.480000
1014,PNEUMONIA,0.122312,0.600000,0.700000,0.700000,0.780000
1015,PNEUMONIA,0.108617,0.200000,0.500000,0.550000,0.600000
1016,PNEUMONIA,0.099743,0.400000,0.600000,0.750000,0.820000
1017,PNEUMONIA,0.140077,0.800000,0.800000,0.750000,0.860000
1018,PNEUMONIA,0.137591,0.600000,0.700000,0.650000,0.760000
1019,PNEUMONIA,0.133119,0.800000,0.800000,0.850000,0.920000
1020,PNEUMONIA,0.152883,0.400000,0.500000,0.650000,0.720000
1021,PNEUMONIA,0.142950,0.600000,0.600000,0.700000,0.780000
1022,PNEUMONIA,0.143049,0.600000,0.600000,0.750000,0.800000
1023,PNEUMONIA,0.162865,0.600000,0.800000,0.600000,0.760000
1024,PNEUMONIA,0.155640,0.800000,0.600000,0.700000,0.800000
1025,PNEUMONIA,0.138177,1.000000,0.800000,0.850000,0.760000
1026,PNEUMONIA,0.166393,0.600000,0.400000,0.600000,0.700000
1027,PNEUMONIA,0.147675,1.000000,0.800000,0.800000,0.820000
1028,PNEUMONIA,0.144697,0.800000,0.500000,0.600000,0.720000
1029,PNEUMONIA,0.110918,0.400000,0.500000,0.450000,0.560000
1030,PNEUMONIA,0.151382,0.400000,0.500000,0.500000,0.580000
1031,PNEUMONIA,0.087735,0.600000,0.900000,0.800000,0.900000
1032,PNEUMONIA,0.130216,0.400000,0.800000,0.900000,0.840000
1033,PNEUMONIA,0.138883,0.400000,0.500000,0.500000,0.700000
1034,PNEUMONIA,0.097862,0.400000,0.400000,0.600000,0.600000
1035,PNEUMONIA,0.116190,0.800000,0.700000,0.800000,0.680000
1036,PNEUMONIA,0.139305,1.000000,0.700000,0.800000,0.820000
1037,PNEUMONIA,0.173479,0.800000,0.700000,0.600000,0.620000
1038,PNEUMONIA,0.146028,0.800000,0.700000,0.750000,0.800000
1039,PNEUMONIA,0.159207,0.800000,0.800000,0.650000,0.760000
1040,PNEUMONIA,0.135778,0.600000,0.600000,0.750000,0.840000
1041,PNEUMONIA,0.116770,0.200000,0.400000,0.500000,0.680000
1042,PNEUMONIA,0.153808,0.800000,0.600000,0.750000,0.800000
1043,PNEUMONIA,0.128293,0.400000,0.500000,0.600000,0.740000
1044,PNEUMONIA,0.149517,0.800000,0.800000,0.950000,0.780000
1045,PNEUMONIA,0.097126,0.800000,0.800000,0.900000,0.880000
1046,PNEUMONIA,0.159823,0.400000,0.500000,0.700000,0.700000
1047,PNEUMONIA,0.131917,0.400000,0.700000,0.800000,0.680000
1048,PNEUMONIA,0.063570,0.000000,0.300000,0.300000,0.400000
1049,PNEUMONIA,0.143747,0.000000,0.500000,0.550000,0.660000
1050,PNEUMONIA,0.143829,0.800000,0.500000,0.750000,0.880000
1051,PNEUMONIA,0.139569,0.600000,0.700000,0.850000,0.900000
1052,PNEUMONIA,0.152256,0.600000,0.800000,0.600000,0.700000
1053,PNEUMONIA,0.169808,0.400000,0.400000,0.600000,0.640000
1054,PNEUMONIA,0.165790,0.600000,0.700000,0.700000,0.720000
1055,PNEUMONIA,0.159854,0.600000,0.700000,0.800000,0.860000
1056,PNEUMONIA,0.173415,0.600000,0.800000,0.550000,0.840000
1057,PNEUMONIA,0.064092,0.800000,0.600000,0.700000,0.740000
1058,PNEUMONIA,0.096711,0.200000,0.500000,0.650000,0.780000
1059,PNEUMONIA,0.150640,0.800000,0.800000,0.650000,0.720000
1060,PNEUMONIA,0.139308,0.400000,0.900000,0.800000,0.740000
1061,PNEUMONIA,0.068269,0.200000,0.200000,0.100000,0.180000
1062,PNEUMONIA,0.144091,0.400000,0.700000,0.800000,0.820000
1063,PNEUMONIA,0.142857,0.600000,0.800000,0.850000,0.840000
1064,PNEUMONIA,0.158091,0.600000,0.700000,0.600000,0.840000
1065,PNEUMONIA,0.160223,0.400000,0.400000,0.450000,0.480000
1066,PNEUMONIA,0.141529,0.400000,0.500000,0.700000,0.800000
1067,PNEUMONIA,0.095010,0.400000,0.700000,0.750000,0.740000
1068,PNEUMONIA,0.143623,0.600000,0.600000,0.650000,0.760000
1069,PNEUMONIA,0.151451,0.800000,0.600000,0.600000,0.720000
1070,PNEUMONIA,0.090297,0.800000,0.700000,0.800000,0.820000
1071,PNEUMONIA,0.054572,0.200000,0.100000,0.250000,0.220000
1072,PNEUMONIA,0.144453,0.400000,0.700000,0.750000,0.800000
1073,PNEUMONIA,0.176674,0.800000,0.600000,0.600000,0.720000
1074,PNEUMONIA,0.112083,0.400000,0.700000,0.600000,0.540000
1075,PNEUMONIA,0.137376,0.800000,0.900000,0.800000,0.840000
1076,PNEUMONIA,0.143904,0.600000,0.700000,0.750000,0.900000
1077,PNEUMONIA,0.143709,0.600000,0.800000,0.800000,0.740000
1078,PNEUMONIA,0.127660,0.800000,0.800000,0.700000,0.820000
1079,PNEUMONIA,0.138377,0.800000,0.900000,0.800000,0.860000
1080,PNEUMONIA,0.140517,0.200000,0.500000,0.700000,0.700000
1081,PNEUMONIA,0.088445,0.000000,0.300000,0.500000,0.620000
1082,PNEUMONIA,0.146918,1.000000,0.600000,0.500000,0.560000
1083,PNEUMONIA,0.157723,0.200000,0.500000,0.700000,0.720000
1084,PNEUMONIA,0.153193,0.400000,0.500000,0.750000,0.660000
1085,PNEUMONIA,0.141704,0.600000,0.800000,0.750000,0.820000
1086,PNEUMONIA,0.160685,1.000000,0.700000,0.850000,0.860000
1087,PNEUMONIA,0.138710,0.400000,0.800000,0.750000,0.820000
1088,PNEUMONIA,0.150364,0.400000,0.700000,0.600000,0.820000
1089,PNEUMONIA,0.139852,0.200000,0.700000,0.750000,0.820000
1090,PNEUMONIA,0.139893,0.800000,0.600000,0.600000,0.780000
1091,PNEUMONIA,0.155935,0.000000,0.400000,0.500000,0.740000
1092,PNEUMONIA,0.154860,0.400000,0.400000,0.600000,0.660000
1093,PNEUMONIA,0.154127,0.600000,0.800000,0.650000,0.760000
1094,PNEUMONIA,0.173246,0.200000,0.500000,0.700000,0.560000
1095,PNEUMONIA,0.065539,0.000000,0.300000,0.350000,0.520000
1096,PNEUMONIA,0.086085,0.600000,0.600000,0.550000,0.460000
1097,PNEUMONIA,0.055501,0.600000,0.500000,0.600000,0.560000
1098,PNEUMONIA,0.158062,0.800000,0.700000,0.850000,0.780000
1099,PNEUMONIA,0.140567,0.800000,0.900000,0.800000,0.820000
1100,PNEUMONIA,0.129497,0.600000,0.700000,0.700000,0.740000
1101,PNEUMONIA,0.165147,0.400000,0.400000,0.500000,0.660000
1102,PNEUMONIA,0.136860,0.800000,0.800000,0.850000,0.820000
1103,PNEUMONIA,0.160495,0.400000,0.900000,0.800000,0.820000
1104,PNEUMONIA,0.153109,0.800000,0.800000,0.750000,0.840000
1105,PNEUMONIA,0.137125,0.600000,0.900000,0.850000,0.860000
1106,PNEUMONIA,0.100580,0.400000,0.400000,0.650000,0.640000
1107,PNEUMONIA,0.154874,0.800000,0.700000,0.800000,0.740000
1108,PNEUMONIA,0.139051,1.000000,0.700000,0.700000,0.860000
1109,PNEUMONIA,0.142064,0.600000,0.700000,0.800000,0.820000
1110,PNEUMONIA,0.145365,0.800000,0.700000,0.750000,0.800000
1111,PNEUMONIA,0.138177,0.600000,0.700000,0.900000,0.880000
1112,PNEUMONIA,0.134096,0.800000,0.900000,0.800000,0.920000
1113,PNEUMONIA,0.151845,0.800000,0.900000,0.700000,0.760000
1114,PNEUMONIA,0.147666,0.600000,0.700000,0.700000,0.780000
1115,PNEUMONIA,0.152917,0.600000,0.700000,0.650000,0.740000
1116,PNEUMONIA,0.064155,0.200000,0.200000,0.250000,0.560000
1117,PNEUMONIA,0.067093,0.400000,0.400000,0.400000,0.660000
1118,PNEUMONIA,0.100610,0.600000,0.700000,0.800000,0.780000
1119,PNEUMONIA,0.142957,0.400000,0.800000,0.850000,0.820000
1120,PNEUMONIA,0.157305,0.400000,0.600000,0.650000,0.760000
1121,PNEUMONIA,0.202437,0.600000,0.800000,0.700000,0.720000
1122,PNEUMONIA,0.116943,0.600000,1.000000,0.850000,0.840000
1123,PNEUMONIA,0.142218,0.800000,0.800000,0.750000,0.800000
1124,PNEUMONIA,0.141309,0.600000,0.900000,0.900000,0.800000
1125,PNEUMONIA,0.135719,0.800000,0.800000,0.600000,0.760000
1126,PNEUMONIA,0.141516,0.600000,0.800000,0.900000,0.820000
1127,PNEUMONIA,0.145995,0.800000,0.500000,0.850000,0.820000
1128,PNEUMONIA,0.090187,0.000000,0.000000,0.100000,0.120000
1129,PNEUMONIA,0.106050,0.200000,0.600000,0.600000,0.660000
1130,PNEUMONIA,0.152159,0.400000,0.400000,0.650000,0.680000
1131,PNEUMONIA,0.087874,0.400000,0.400000,0.700000,0.760000
1132,PNEUMONIA,0.129488,0.600000,0.600000,0.550000,0.760000
1133,PNEUMONIA,0.140398,0.800000,0.900000,0.800000,0.880000
1134,PNEUMONIA,0.130412,0.800000,0.700000,0.800000,0.840000
1135,PNEUMONIA,0.128762,0.400000,0.700000,0.500000,0.820000
1136,PNEUMONIA,0.160260,0.800000,0.500000,0.550000,0.680000
1137,PNEUMONIA,0.124585,0.800000,0.900000,0.850000,0.780000
1138,PNEUMONIA,0.157487,0.400000,0.700000,0.650000,0.700000
1139,PNEUMONIA,0.136875,0.400000,0.300000,0.450000,0.560000
1140,PNEUMONIA,0.077639,0.400000,0.800000,0.550000,0.780000
1141,PNEUMONIA,0.113165,0.400000,0.700000,0.500000,0.640000
1142,PNEUMONIA,0.149478,0.800000,0.700000,0.700000,0.800000
1143,PNEUMONIA,0.142486,0.600000,0.800000,0.650000,0.720000
1144,PNEUMONIA,0.144324,0.400000,0.400000,0.700000,0.820000
1145,PNEUMONIA,0.120709,0.600000,0.600000,0.950000,0.780000
1146,PNEUMONIA,0.156190,0.600000,0.600000,0.600000,0.780000
1147,PNEUMONIA,0.142343,0.800000,0.800000,0.900000,0.820000
1148,PNEUMONIA,0.139425,0.600000,0.700000,0.850000,0.800000
1149,PNEUMONIA,0.115054,0.600000,0.600000,0.750000,0.840000
1150,PNEUMONIA,0.097483,0.600000,0.700000,0.650000,0.640000
1151,PNEUMONIA,0.156530,0.800000,0.500000,0.650000,0.780000
1152,PNEUMONIA,0.128208,0.400000,0.400000,0.400000,0.500000
1153,PNEUMONIA,0.148369,0.800000,0.800000,0.750000,0.820000
1154,PNEUMONIA,0.153967,0.600000,0.600000,0.600000,0.780000
1155,PNEUMONIA,0.134831,0.800000,0.900000,0.850000,0.880000
1156,PNEUMONIA,0.148738,1.000000,0.800000,0.600000,0.860000
1157,PNEUMONIA,0.142804,0.600000,0.700000,0.750000,0.760000
1158,PNEUMONIA,0.135016,0.400000,0.700000,0.700000,0.780000
1159,PNEUMONIA,0.107765,0.200000,0.500000,0.750000,0.680000
1160,PNEUMONIA,0.134778,0.400000,0.600000,0.750000,0.680000
1161,PNEUMONIA,0.137748,0.600000,0.700000,0.750000,0.860000
1162,PNEUMONIA,0.118949,0.000000,0.000000,0.250000,0.300000
1163,PNEUMONIA,0.133138,0.600000,0.500000,0.650000,0.660000
1164,PNEUMONIA,0.064411,0.600000,0.600000,0.600000,0.700000
1165,PNEUMONIA,0.168720,0.600000,0.600000,0.550000,0.720000
1166,PNEUMONIA,0.147465,1.000000,0.900000,0.850000,0.880000
1167,PNEUMONIA,0.138575,0.800000,0.700000,0.650000,0.740000
1168,PNEUMONIA,0.157121,0.600000,0.900000,0.700000,0.760000
1169,PNEUMONIA,0.163036,0.800000,0.800000,0.800000,0.780000
1170,PNEUMONIA,0.131041,0.800000,0.700000,0.850000,0.820000
1171,PNEUMONIA,0.134574,0.800000,0.800000,0.850000,0.920000
1172,PNEUMONIA,0.147744,0.800000,0.800000,0.600000,0.820000
1173,PNEUMONIA,0.119056,0.600000,0.600000,0.650000,0.820000
1174,PNEUMONIA,0.066067,0.600000,0.500000,0.450000,0.440000
1175,PNEUMONIA,0.101714,0.600000,0.500000,0.550000,0.680000
1176,PNEUMONIA,0.117179,0.200000,0.500000,0.800000,0.780000
1177,PNEUMONIA,0.138075,0.800000,0.800000,0.700000,0.760000
1178,PNEUMONIA,0.083617,0.400000,0.400000,0.450000,0.340000
1179,PNEUMONIA,0.153415,0.400000,0.600000,0.800000,0.780000
1180,PNEUMONIA,0.075013,0.800000,0.700000,0.700000,0.760000
1181,PNEUMONIA,0.169573,0.800000,0.800000,0.900000,0.760000
1182,PNEUMONIA,0.168225,0.200000,0.500000,0.550000,0.760000
1183,PNEUMONIA,0.165306,0.600000,0.600000,0.900000,0.840000
1184,PNEUMONIA,0.143899,0.400000,0.600000,0.400000,0.600000
1185,PNEUMONIA,0.147739,0.600000,0.800000,0.850000,0.820000
1186,PNEUMONIA,0.157558,0.800000,0.600000,0.750000,0.700000
1187,PNEUMONIA,0.167290,0.800000,0.600000,0.600000,0.840000
1188,PNEUMONIA,0.146696,0.600000,0.600000,0.650000,0.780000
1189,PNEUMONIA,0.146153,0.600000,0.600000,0.550000,0.720000
1190,PNEUMONIA,0.147250,0.600000,0.600000,0.550000,0.760000
1191,PNEUMONIA,0.127250,0.600000,0.600000,0.700000,0.800000
1192,PNEUMONIA,0.150149,0.800000,0.800000,0.750000,0.720000
1193,PNEUMONIA,0.137921,0.600000,0.400000,0.750000,0.800000
1194,PNEUMONIA,0.149322,0.800000,0.600000,0.750000,0.660000
1195,PNEUMONIA,0.148122,0.600000,0.600000,0.850000,0.880000
